STATN,DATE,Country,MYEAR,Latitude,Longitude,DEPHU,DEPHL,MATRX,PARGROUP,PARAM,BASIS,QFLAG,Value,MUNIT,VFLAG,tblAnalysisID,tblParamID,tblSampleID,year,month,dayofyear,sample_depth_m,sat_interval_from,sat_interval_to,sat_interval_mid_utc,sampleCount,noDataCount,valid_pixel_count,s3_CHL_OC4ME_mean,s3_CHL_OC4ME_stDev,s3_CHL_OC4ME_min,s3_CHL_OC4ME_max,s3_CHL_NN_mean,s3_CHL_NN_stDev,s3_CHL_NN_min,s3_CHL_NN_max,s3_TSM_NN_mean,s3_TSM_NN_stDev,s3_TSM_NN_min,s3_TSM_NN_max,s3_KD490_M07_mean,s3_KD490_M07_stDev,s3_KD490_M07_min,s3_KD490_M07_max,s3_ADG443_NN_mean,s3_ADG443_NN_stDev,s3_ADG443_NN_min,s3_ADG443_NN_max,s3_B03_mean,s3_B03_stDev,s3_B03_min,s3_B03_max,s3_B04_mean,s3_B04_stDev,s3_B04_min,s3_B04_max,s3_B06_mean,s3_B06_stDev,s3_B06_min,s3_B06_max,s3_B07_mean,s3_B07_stDev,s3_B07_min,s3_B07_max,s3_B08_mean,s3_B08_stDev,s3_B08_min,s3_B08_max,s3_B10_mean,s3_B10_stDev,s3_B10_min,s3_B10_max,s3_B11_mean,s3_B11_stDev,s3_B11_min,s3_B11_max,s3_B17_mean,s3_B17_stDev,s3_B17_min,s3_B17_max,sat_time_diff_hours,has_any_numeric_value,query_status,query_error,s3_buffer_m,s3_day_window,s3_max_cloud,s3_mosaicking_order,s3_chunk_name,doy_sin,doy_cos,spatial_block
HANSWGL,2017-01-11,The Netherlands,2017,51.43616667,4.01416667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.35,ug/l,A,580733.0,51856272.0,2279036.0,2017,1,11,1.0,2017-01-12T00:00:00+00:00,2017-01-13T00:00:00+00:00,2017-01-12T12:00:00+00:00,64.0,46.0,18.0,1.883639540937212,0.2442575123506098,1.3385826349258425,2.0,-0.0323709547519684,0.8572593528977942,-1.039370059967041,0.7559055089950562,1.815924968984392,0.4939493182392556,1.3337756395339966,2.3665213584899902,0.7985564263330565,0.3955169211783839,-0.0748031586408615,1.0,1.244313187069363,0.4822785117948775,0.7992125749588013,1.7834645509719849,-0.0073824267989645,0.0090368873890226,-0.0175664536654949,0.0114749604836106,0.0086438603078325,0.0081178737581278,0.0028504296205937,0.0262520238757133,0.0372152888319558,0.0102896623286306,0.0290719326585531,0.0593951232731342,0.040081994401084,0.0119953851599265,0.0300424229353666,0.0647419691085815,0.0380189436384373,0.0130266241108924,0.0257576238363981,0.0635151267051696,0.0378927999279565,0.0141642974428199,0.0257576238363981,0.064961701631546,0.0456322954139775,0.0298963949619373,0.0185064245015382,0.093893252313137,0.0600512717824636,0.0647775377073224,0.0031983407679945,0.1574327796697616,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.18809941761179758,0.9821499931752291,5_114
TERNZBI20,2017-01-11,The Netherlands,2017,51.3465,3.8255,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.04,ug/l,A,580733.0,51856262.0,2279037.0,2017,1,11,1.0,2017-01-13T00:00:00+00:00,2017-01-14T00:00:00+00:00,2017-01-13T12:00:00+00:00,64.0,18.0,46.0,0.9335843739302262,0.0495460091865428,0.8188976049423218,1.0236220359802246,1.1889764070510864,0.0126112507180102,1.1653543710708618,1.212598443031311,1.7091405573098557,0.0484788895271407,1.6055508852005005,1.7867343425750732,-0.3975522142389547,0.0489499204778624,-0.5354330539703369,-0.3346456885337829,0.1654399076233739,0.0145812429917984,0.1496062874794006,0.1889763623476028,0.0363816476386526,0.0051041460150289,0.0310678444802761,0.051887571811676,0.0481314067931278,0.0044987521495836,0.0438673086464405,0.0610614344477653,0.0802853100973626,0.0032786691468055,0.0754722729325294,0.0880336984992027,0.0737510313806326,0.0049955743072113,0.0672322809696197,0.0852504074573516,0.0659763753090215,0.0056315243270569,0.0580401048064231,0.078438676893711,0.0644239127312017,0.0060702828753628,0.0573625937104225,0.0766991227865219,0.0533663923649684,0.0074157970971881,0.0425855293869972,0.0692465007305145,0.0105836875028098,0.0029666255056835,0.0068788728676736,0.0189825147390365,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.18809941761179758,0.9821499931752291,5_114
VLISSGBISSVH,2017-01-11,The Netherlands,2017,51.412,3.56566667,1.0,1.0,SPM,O-MAJ,CPHL,W,,2.5,ug/l,A,580733.0,51856264.0,2279038.0,2017,1,11,1.0,2017-01-11T00:00:00+00:00,2017-01-12T00:00:00+00:00,2017-01-11T12:00:00+00:00,64.0,28.0,36.0,0.5551180980271764,0.107795435378335,0.3464566767215729,0.787401556968689,0.9383202046155928,0.1254019186009586,0.6456692814826965,1.149606227874756,1.373535371488995,0.1586904347740948,0.9532904028892516,1.7142609357833862,-0.6778215285804536,0.0632955604721077,-0.7598425149917603,-0.5118110179901123,-0.050524942162964,0.1879265498873776,-0.5196850299835205,0.3858267664909363,0.0568020685265461,0.0371802219865476,0.022882780060172,0.1206823959946632,0.0573864987947874,0.0407812844126786,0.0218024235218763,0.1241798177361488,0.066492713159985,0.0446552939992025,0.0323130004107952,0.136686310172081,0.0585975742174519,0.0471483628756375,0.0239082016050815,0.1366313695907592,0.0531617190378407,0.0483143419942049,0.0182134471833705,0.1303506642580032,0.0518519665735463,0.0484324771755269,0.0162724703550338,0.1287392824888229,0.0454741063941684,0.0486982741108531,0.0086367391049861,0.1225867494940757,0.0293567729373131,0.044908791773912,-0.000500502763316,0.1139988452196121,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.18809941761179758,0.9821499931752291,4_114
MAASSS,2017-01-12,The Netherlands,2017,51.90466667,4.264,1.0,1.0,SPM,O-MAJ,CPHL,W,,11.0,ug/l,A,580734.0,51856025.0,2279517.0,2017,1,12,1.0,2017-01-11T00:00:00+00:00,2017-01-12T00:00:00+00:00,2017-01-11T12:00:00+00:00,64.0,38.0,26.0,0.6390066513648399,0.284209706833102,0.2677165269851684,1.2440944910049438,0.7825560243083881,0.4528497918833473,-0.0944881960749626,1.5275590419769287,0.0857003824068949,0.8396971422097489,-1.6919881105422974,0.8626986742019653,-0.1561175142056666,0.5505793428667762,-0.7244094610214233,0.787401556968689,0.3759842398934639,0.740849222686801,-0.8543307185173035,1.5669291019439695,0.0568195978322854,0.0546585811152511,0.0066774506121873,0.1458601653575897,0.054282100763745,0.0576194837653944,0.001788385445252,0.1483138501644134,0.0667914037879269,0.0619426733436772,0.0066225174814462,0.1654164344072342,0.059726837819863,0.0656932610194812,-0.0028077021706849,0.1617358922958374,0.0548694649209769,0.0670453805616752,-0.0078615676611661,0.1570116281509399,0.0535905054286838,0.0677017180173696,-0.0100405886769294,0.155949592590332,0.0625932296164907,0.0740260785250047,-0.0023865466937422,0.1786553561687469,0.0759983693368177,0.0892192658651053,-0.0001709028438199,0.2057191729545593,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.20496611396949532,0.9787690698649216,5_115
SCHAARVODDL,2017-01-12,The Netherlands,2017,51.35033333,4.25066667,1.0,1.0,SPM,O-MAJ,CPHL,W,,8.7,ug/l,A,580734.0,51856070.0,2279466.0,2017,1,12,1.0,2017-01-13T00:00:00+00:00,2017-01-14T00:00:00+00:00,2017-01-13T12:00:00+00:00,64.0,15.0,49.0,0.9162783124008956,0.3330598091622079,0.6929133534431458,2.0,1.4369275253646223,0.0931139327750511,1.2440944910049438,1.574803113937378,1.8170548458488616,0.0821271678269766,1.6055508852005005,1.9135627746582031,-0.3715249853474752,0.4112116496067701,-0.5472440719604492,1.0,0.4794311274071129,0.1154372737048944,0.2874015569686889,0.700787365436554,0.0387600036528037,0.013642904765612,-0.0040711686015129,0.050697349011898,0.0448684385996692,0.0133456207295035,0.0041505182161927,0.0556413494050502,0.0691086059930373,0.0114086735369706,0.0355174429714679,0.0790063217282295,0.0728302448987961,0.0115686770290958,0.0403149537742137,0.0840968042612075,0.0723216450031922,0.0115994660720488,0.0401318408548831,0.0834376066923141,0.0718051969852982,0.0121829293580513,0.0391064211726188,0.0837672054767608,0.0729509489420725,0.0127134796119192,0.0422193072736263,0.0859096050262451,0.0374143239946997,0.018327943868841,0.00878322776407,0.0654011666774749,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.20496611396949532,0.9787690698649216,5_114
NOORDWK10,2017-01-16,The Netherlands,2017,52.3015,4.30116667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.86,ug/l,A,580733.0,51856388.0,2279244.0,2017,1,16,1.0,2017-01-16T00:00:00+00:00,2017-01-17T00:00:00+00:00,2017-01-16T12:00:00+00:00,64.0,11.0,53.0,0.7731391978713701,0.079495066963966,0.5984252095222473,0.913385808467865,0.5773287606689163,0.0275228958935525,0.4881889820098877,0.6299212574958801,0.7259564523426992,0.1345565514912605,0.5184500813484192,1.0620005130767822,-0.507576883401511,0.0462357682950823,-0.5944882035255432,-0.3937007784843445,-0.3763185357147793,0.053586952175335,-0.460629940032959,-0.2637795507907867,0.015894155931782,0.0021727921279315,0.0128116710111498,0.0226447358727455,0.0250141231589159,0.0023236648846371,0.0219489131122827,0.033136997371912,0.0367114650050424,0.0036706852976622,0.0320932641625404,0.046211127191782,0.0178596631817097,0.0021667652082665,0.0143681149929761,0.0228278469294309,0.0118912791938714,0.0016144608354584,0.0086550498381257,0.0157780703157186,0.0105421306424826,0.0011996347134743,0.0078859841451048,0.0129032265394926,0.0058213201579901,0.0010692624482329,0.0035462516825646,0.008362072519958,0.0006361677896045,0.0008425650655313,-0.0007019249023869,0.00204474106431,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2717767384711357,0.9623603298276545,5_116
NOORDWK2,2017-01-16,The Netherlands,2017,52.26066667,4.40466667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.05,ug/l,A,580733.0,51856390.0,2279245.0,2017,1,16,1.0,2017-01-16T00:00:00+00:00,2017-01-17T00:00:00+00:00,2017-01-16T12:00:00+00:00,64.0,4.0,60.0,0.7643044521411259,0.0404028865881088,0.6929133534431458,0.8346456289291382,0.5616797784964246,0.0971483205956486,0.5039370059967041,0.913385808467865,1.1676908473173782,0.0615461046377458,1.043882131576538,1.3700124025344849,-0.5316929072141646,0.0216168290599803,-0.5708661675453186,-0.4881889820098877,-0.4494750707099834,0.1030643344417277,-0.5,-0.0472441054880619,0.029249856279542,0.002938224158347,0.0251899790018796,0.038886684924364,0.0414545138056079,0.003346393587316,0.0374767296016216,0.0543046370148658,0.0590762069448828,0.0049529331225925,0.0515579730272293,0.0756736993789672,0.0338883649868269,0.0051754253186848,0.0271126460283994,0.0516129061579704,0.024584491799275,0.0049085033153649,0.0185796692967414,0.0396008193492889,0.0225638612794379,0.0045148832622591,0.0170598477125167,0.0372936204075813,0.0146223345771431,0.0034907696922365,0.0098635833710432,0.0250068679451942,0.0023499260908768,0.0007808255156235,0.0005066080484539,0.0043519404716789,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2717767384711357,0.9623603298276545,5_116
NOORDWK20,2017-01-16,The Netherlands,2017,52.341,4.1735,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.55,ug/l,A,580733.0,51856391.0,2279246.0,2017,1,16,1.0,2017-01-16T00:00:00+00:00,2017-01-17T00:00:00+00:00,2017-01-16T12:00:00+00:00,64.0,18.0,46.0,0.5402259347231491,0.0326507801191863,0.4881889820098877,0.6141732335090637,0.4577199518680572,0.0492993724172434,0.3622047305107116,0.5196850299835205,0.6007704203543456,0.0521719938107227,0.5184500813484192,0.6996335983276367,-0.7030982647253119,0.024826323543598,-0.748031497001648,-0.6535432934761047,-0.4332420482583669,0.0194604874301929,-0.4803149700164795,-0.4015748202800751,0.0363748804058717,0.0056360020426556,0.027350690215826,0.0450575277209281,0.0429632964179567,0.0047343022602528,0.0342539772391319,0.0517777055501937,0.0485250950669464,0.0048579697373497,0.0414502397179603,0.0570146813988685,0.0183348583826876,0.0024008304580394,0.0139286490157246,0.0227546021342277,0.0105657743735481,0.0014317385724422,0.007940917275846,0.0133610041812062,0.0094006307544591,0.0016230673416283,0.0063112284988164,0.0118961157277226,0.0043730379345462,0.0009329915088471,0.0027039407286792,0.0062196729704737,3.887873627599736e-05,0.0004992225402088,-0.000921658182051,0.0014587856130674,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2717767384711357,0.9623603298276545,5_116
NOORDWK70,2017-01-16,The Netherlands,2017,52.5855,3.53,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.99,ug/l,A,580733.0,51856392.0,2279247.0,2017,1,16,1.0,2017-01-13T00:00:00+00:00,2017-01-14T00:00:00+00:00,2017-01-13T12:00:00+00:00,64.0,57.0,7.0,0.3892013473170144,0.1125309283469078,0.2362204641103744,0.4881889820098877,0.4364454448223114,0.0742066252855713,0.3307086527347564,0.5039370059967041,0.6219835025923592,0.1340947561414245,0.5003317594528198,0.8626986742019653,-0.761529803276062,0.0098384968184996,-0.7834645509719849,-0.748031497001648,-0.6124859367098127,0.1304545916352594,-0.7755905389785767,-0.5,0.099771115396704,0.0425745593474442,0.0452406406402587,0.1365031898021698,0.0961559803358146,0.0460984593578959,0.0378978848457336,0.135990485548973,0.0993604197033814,0.0478516354605199,0.0391430407762527,0.140678122639656,0.0813213655991213,0.0502511301735445,0.0179204698652029,0.1246192827820777,0.0751269820279308,0.0513376680929896,0.0083254501223564,0.1193640008568763,0.0738321243386183,0.0508935420918618,0.0082705169916152,0.1177159994840622,0.0705204316015754,0.0508417279265752,0.0043336292728781,0.114346757531166,0.06786270455424,0.0558177698989241,-0.0005554360686801,0.1161412447690963,60.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2717767384711357,0.9623603298276545,4_117
TERSLG10,2017-01-17,The Netherlands,2017,53.4605,5.09933333,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.06,ug/l,A,580733.0,51856384.0,2279249.0,2017,1,17,1.0,2017-01-16T00:00:00+00:00,2017-01-17T00:00:00+00:00,2017-01-16T12:00:00+00:00,64.0,4.0,60.0,0.5401574701070786,0.036628984965609,0.4881889820098877,0.6141732335090637,0.4939632510145505,0.017947844494973,0.4409448802471161,0.5196850299835205,0.8681341916322709,0.0665957107820877,0.7358702421188354,0.9714087843894958,-0.6927165538072585,0.02386603479519,-0.7244094610214233,-0.6299212574958801,-0.4409448876976966,0.0156657989229279,-0.4803149700164795,-0.4212598502635956,0.0364830485855539,0.0012484444959642,0.0329905115067958,0.0385204628109931,0.042971893834571,0.0014666259915558,0.0409009084105491,0.046211127191782,0.0494061114266514,0.0010427286696013,0.0471999272704124,0.0517777055501937,0.0207016216591,0.001237430335368,0.0187078472226858,0.0227729137986898,0.0132148207320521,0.0010513801408326,0.0112918494269251,0.0149723822250962,0.0118161574471741,0.0012266208267589,0.0093508725985884,0.0138004710897803,0.006615193040731,0.0010589414270469,0.0050843846984207,0.0086367391049861,0.000363171073089,0.000562970144127,-0.0005920582916587,0.0012207411928102,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,6_119
TERSLG100,2017-01-17,The Netherlands,2017,54.14883333,4.3405,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.45,ug/l,A,580733.0,51856385.0,2279250.0,2017,1,17,1.0,2017-01-15T00:00:00+00:00,2017-01-16T00:00:00+00:00,2017-01-15T12:00:00+00:00,64.0,61.0,3.0,0.6141732335090637,0.0222710691027325,0.5984252095222473,0.6456692814826965,0.7559054891268412,0.0668132354060967,0.6614173054695129,0.8031495809555054,1.309617916742961,0.1879035756951089,1.043882131576538,1.442485809326172,-0.6811023751894633,0.0111355626492652,-0.6889764070510864,-0.665354311466217,-0.2965879440307617,0.0371184766024533,-0.3228346705436706,-0.2440944910049438,0.1254310756921768,0.0119953086636672,0.1084688901901245,0.1341227442026138,0.1399823029836019,0.0104888698612079,0.1251503080129623,0.1475814133882522,0.1658436854680379,0.0095994615968538,0.1522690504789352,0.1727774888277053,0.1488082557916641,0.0121589099351961,0.1316141337156295,0.1575792729854583,0.1407574738065401,0.01322497380765,0.1220557317137718,0.1502914577722549,0.1379131476084391,0.0130784179905359,0.1194189339876174,0.1473616808652877,0.1270546639959017,0.0135705921814846,0.1078646257519722,0.136869415640831,0.0846217274665832,0.0108372095347896,0.0693014338612556,0.0926480963826179,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,5_120
TERSLG135,2017-01-17,The Netherlands,2017,54.415,4.03966667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.46,ug/l,A,580733.0,51856386.0,2279251.0,2017,1,17,1.0,2017-01-13T00:00:00+00:00,2017-01-14T00:00:00+00:00,2017-01-13T12:00:00+00:00,64.0,54.0,10.0,0.7685039222240448,0.1074565330707028,0.6929133534431458,0.9763779640197754,0.6015748143196106,0.0062992095947265,0.5984252095222473,0.6141732335090637,1.1453448653221132,0.0315904242624857,1.098237156867981,1.170710563659668,-0.5566929280757904,0.051968514919281,-0.5826771855354309,-0.4527558982372284,-0.4625984340906143,0.0270624556442272,-0.4803149700164795,-0.4212598502635956,0.0859810188412666,0.0172037556140614,0.0515762828290462,0.094918668270111,0.0970464192330837,0.0238116805592265,0.0495254397392272,0.1111972406506538,0.133100987970829,0.0277270453586578,0.0778344124555587,0.150218203663826,0.1123197175562381,0.0319185138210513,0.0488113053143024,0.1328775882720947,0.0932212311774492,0.0321610452410533,0.0289071332663297,0.1100436449050903,0.0897238116711378,0.0333492599095841,0.0231025125831365,0.1087069362401962,0.0795684717595577,0.0319680413416276,0.0156498923897743,0.0966399163007736,0.0524021156248636,0.0260833207995119,0.0002685636864043,0.0662617906928062,84.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,5_121
TERSLG175,2017-01-17,The Netherlands,2017,54.7185,3.69016667,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.39,ug/l,A,580733.0,51856375.0,2279252.0,2017,1,17,1.0,2017-01-12T00:00:00+00:00,2017-01-13T00:00:00+00:00,2017-01-12T12:00:00+00:00,64.0,13.0,51.0,1.7752045579985072,0.1806104113869146,1.2283464670181274,2.0,0.5666203259253034,0.0576295604436256,0.188976377248764,0.6141732335090637,0.9618166977284004,0.1212686654323048,0.7539886236190796,1.2250655889511108,0.5831403396293227,0.320675013321869,-0.1338582783937454,1.0,-0.2193917064544032,0.0627168923048446,-0.3031496107578277,0.0314960516989231,0.0002653323291965,0.0023593901682763,-0.0024781022220849,0.0071901618503034,0.0087861003555065,0.0028909119272849,0.0045167403295636,0.0168950483202934,0.0302747219581814,0.0037887664151122,0.0247138906270265,0.036341443657875,0.0201752493705819,0.0035056911988231,0.0148075819015502,0.026545001193881,0.0132891961793396,0.0025686144013933,0.0099734496325254,0.0196050908416509,0.0126903154248116,0.0025265084826637,0.0091494498774409,0.0172429587692022,0.0068713330444605,0.0023327553648831,0.0039307847619056,0.0111453607678413,0.0007216738117587,0.0009114447029027,-0.0004272583464626,0.0026306963991373,108.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,4_121
TERSLG235,2017-01-17,The Netherlands,2017,55.17166667,3.156,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.86,ug/l,A,580733.0,51856376.0,2279253.0,2017,1,17,1.0,2017-01-11T00:00:00+00:00,2017-01-12T00:00:00+00:00,2017-01-11T12:00:00+00:00,64.0,7.0,57.0,0.3157894649265105,0.1207801035155566,0.0944881811738014,0.5039370059967041,0.1925680268751947,0.039688452955807,0.125984251499176,0.2992125749588012,0.5216287656834249,0.0845152292013139,0.3553850054740906,0.6815152168273926,-0.8253211776415504,0.0498194742242897,-0.9251968264579772,-0.7598425149917603,-0.7099737598184952,0.0792850797048937,-0.8543307185173035,-0.5787401795387268,0.045521089055559,0.0029511944534124,0.0399487316608428,0.0532975271344184,0.0481443963291352,0.0054128774808105,0.0391430407762527,0.0568315684795379,0.0457684498345642,0.0081129834790821,0.0312692672014236,0.0581133477389812,0.0181861414917205,0.0038154119049793,0.0115665160119533,0.0254463348537683,0.0112748234124298,0.0027958643730181,0.0069521171972155,0.0166570041328668,0.009654451112606,0.0027877986978311,0.0052491845563054,0.0155217153951525,0.0056825473929118,0.0018124614739067,0.0031067852396517,0.0101016275584697,-2.473524121645217e-05,0.0006316900168611,-0.0007019249023869,0.001916563254781,132.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,4_122
TERSLG50,2017-01-17,The Netherlands,2017,53.76683333,4.7655,1.0,1.0,SPM,O-MAJ,CPHL,W,,0.52,ug/l,A,580733.0,51856377.0,2279254.0,2017,1,17,1.0,2017-01-16T00:00:00+00:00,2017-01-17T00:00:00+00:00,2017-01-16T12:00:00+00:00,64.0,58.0,6.0,0.5039369861284893,0.0445421522544146,0.4724409282207489,0.5669291019439697,0.5091863473256428,0.0074236897009108,0.5039370059967041,0.5196850299835205,0.7117124795913696,0.0170821177014653,0.6996335983276367,0.7358702421188354,-0.7283464670181274,0.0278388363784157,-0.748031497001648,-0.6889764070510864,-0.4343832035859425,0.0092796121261385,-0.4409448802471161,-0.4212598502635956,0.0526078082621097,0.0008631937992834,0.0519974380731582,0.0538285486400127,0.0503616457184155,0.0004057020515284,0.0500747710466384,0.0509353950619697,0.0546159259974956,0.0027449557548856,0.0526749491691589,0.058497879654169,0.0228095352649688,0.0017091231957455,0.0216010026633739,0.0252266004681587,0.014319285750389,0.0013552147917105,0.0133610041812062,0.0162358488887548,0.0124454488977789,0.0012947906989251,0.0115298936143517,0.0142765594646334,0.0047914069145917,0.0001035831242051,0.0047181625850498,0.0049378955736756,0.0001709044639331,0.0003193817112227,-0.0002807694836519,0.0003967414377257,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.2882906407095177,0.9575429528116719,6_119
GOERE2,2017-01-18,The Netherlands,2017,51.84616667,3.91533333,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.46,ug/l,A,580733.0,51856396.0,2279242.0,2017,1,18,1.0,2017-01-19T00:00:00+00:00,2017-01-20T00:00:00+00:00,2017-01-19T12:00:00+00:00,64.0,4.0,60.0,0.8265091677506763,0.0492565010066896,0.6771653294563293,0.913385808467865,1.2729658623536428,0.0538793377532591,1.0866141319274902,1.3543306589126587,1.6514506816864014,0.0522473221813149,1.5330774784088137,1.7323793172836304,-0.5037401556968688,0.0233738490978041,-0.5472440719604492,-0.4645669460296631,0.2431102236111958,0.0473567380642448,0.0905511677265167,0.3661417067050934,0.0285384700323144,0.0050215946472299,0.0156498923897743,0.0368541553616523,0.0415610235184431,0.0069822885475929,0.0205023363232612,0.0511368177831172,0.0622199182709058,0.0103358221902185,0.0297494437545537,0.0749961882829666,0.0606445528566837,0.0106433266904332,0.0276986006647348,0.0733481869101524,0.055924254655838,0.0100598823257227,0.0258125569671392,0.069118320941925,0.0552806194250782,0.0097652476258203,0.0262703336775302,0.0689535215497016,0.0496212675546606,0.0088678132144424,0.0258125569671392,0.0642841905355453,0.0119067975087091,0.0031920857026111,0.0070986063219606,0.0198431368917226,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.3047192331091634,0.9524422234305676,5_115
GOERE6,2017-01-18,The Netherlands,2017,51.869,3.87216667,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.2,ug/l,A,580733.0,51856398.0,2279243.0,2017,1,18,1.0,2017-01-19T00:00:00+00:00,2017-01-20T00:00:00+00:00,2017-01-19T12:00:00+00:00,64.0,4.0,60.0,0.736482941110929,0.0268743799858981,0.6929133534431458,0.8031495809555054,0.8060367316007614,0.0347994302683659,0.7401574850082397,0.8661417365074158,1.3452506303787228,0.0372737222184174,1.2794206142425537,1.4243674278259275,-0.5724409639835357,0.014540309212113,-0.5944882035255432,-0.5236220359802246,-0.2805118265251319,0.0396683302189887,-0.3425197005271911,-0.2047244161367416,0.0374843609208861,0.0011830507805765,0.035151220858097,0.0397839322686195,0.0540424837420384,0.0011340499839474,0.0511551275849342,0.0560258813202381,0.0740617111325264,0.0009475531757494,0.0728354752063751,0.0758934319019317,0.0518884871775905,0.0010101551412601,0.0491592176258564,0.0539567284286022,0.040733665972948,0.0012079338010492,0.0381542406976223,0.0430066846311092,0.0381270805994669,0.0013739491727241,0.0356273092329502,0.0408093519508838,0.0257704409460226,0.0010359366872939,0.023688469082117,0.0281014442443847,0.0043058574781753,0.0002576707358999,0.0036561184097081,0.0050477623008191,36.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.3047192331091634,0.9524422234305676,5_115
SCHOUWN10,2017-01-18,The Netherlands,2017,51.71933333,3.49383333,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.33,ug/l,A,580733.0,51856382.0,2279248.0,2017,1,18,1.0,2017-01-17T00:00:00+00:00,2017-01-18T00:00:00+00:00,2017-01-17T12:00:00+00:00,64.0,4.0,60.0,-0.1461942289024591,0.2457583052096086,-0.31496062874794,0.4881889820098877,0.2892388372371594,0.2718374606330617,-0.1102362275123596,1.0078740119934082,0.9508746385574344,0.118600989499434,0.6996335983276367,1.2794206142425537,-0.922047249476115,0.0745083344157918,-1.0078740119934082,-0.7598425149917603,-0.7447506714612249,0.3351155983420207,-1.169291377067566,0.1692913323640823,0.1097415109475453,0.0275223979631162,0.0811670273542404,0.1785271763801574,0.083524279606839,0.0336163381713031,0.0571062378585338,0.1764397174119949,0.0693081475173433,0.0403927232859404,0.0423474870622158,0.18414868414402,0.0437406558543443,0.0435983199316937,0.0200628694146871,0.1719351857900619,0.0348188737562547,0.0452827271525062,0.0119510497897863,0.1699758917093277,0.0313827951438725,0.0457551543271832,0.0094607388600707,0.1690786480903625,0.026906034660836,0.0458782821759386,0.0042237625457346,0.1659108251333236,0.0194851540339489,0.0489250671685513,-0.0008667248766869,0.1872615814208984,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.3047192331091634,0.9524422234305676,4_115
WALCRN2,2017-01-18,The Netherlands,2017,51.54816667,3.4095,1.0,1.0,SPM,O-MAJ,CPHL,W,,1.9,ug/l,A,580733.0,51856379.0,2279255.0,2017,1,18,1.0,2017-01-17T00:00:00+00:00,2017-01-18T00:00:00+00:00,2017-01-17T12:00:00+00:00,64.0,4.0,60.0,-0.0228346510479847,0.170424092361687,-0.251968502998352,0.2677165269851684,0.424934375161926,0.2835883609007893,0.0629921182990074,0.913385808467865,0.7727108786503473,0.2547323082441874,0.4459767341613769,1.3881306648254397,-0.8667322844266894,0.0349324770482177,-0.913385808467865,-0.7952755689620972,-0.5462598507292568,0.4328146603523947,-1.1102361679077148,0.2677165269851684,0.1261903788894415,0.025717768116134,0.0853968933224678,0.1751762479543686,0.099050876374046,0.0313313337340289,0.0637165457010269,0.1599414050579071,0.0877199658503135,0.0334117233826565,0.0538468584418296,0.1493026614189148,0.0644743216534455,0.0363997248376258,0.0310129113495349,0.1335001736879348,0.0533997638771931,0.0376041624563203,0.0197882018983364,0.1264503896236419,0.0489114063015828,0.0380044074130513,0.0152653595432639,0.1239967048168182,0.0426093340230484,0.0383430286550353,0.0102481162175536,0.1183568835258483,0.0234330287777993,0.0391850329451817,-0.0010864580981433,0.1175512000918388,12.0,True,ok,,1200.0,7.0,100.0,mostRecent,month_2017_01,0.3047192331091634,0.9524422234305676,4_114
